seq_id,ct10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
8207,25017373100,14000US25017373100,1725,2012-16,4008,322,2878,356,2878,356,2782,368,96,82,0,12,1130,221,71.81,6.75,100,12.37,96.66,4.53,3.34,2.82,0,0.42,28.19,5.03
8208,25017373200,14000US25017373200,1726,2012-16,3857,252,2788,271,2788,271,2645,273,143,69,0,12,1069,189,72.28,5.2,100,9.72,94.87,3.29,5.13,2.42,0,0.43,27.72,4.55
8209,25017373300,14000US25017373300,1727,2012-16,2489,232,1768,209,1768,209,1701,203,67,39,0,12,721,145,71.03,5.16,100,11.82,96.21,1.58,3.79,2.16,0,0.68,28.97,5.16
8210,25017373400,14000US25017373400,1728,2012-16,2719,197,2022,146,2022,146,1982,144,40,29,0,12,697,170,74.37,7.61,100,7.22,98.02,0.79,1.98,1.43,0,0.59,25.63,5.97
8211,25017373500,14000US25017373500,1729,2012-16,5017,233,2933,208,2926,208,2784,209,142,66,7,10,2084,220,58.46,3.13,99.76,0.49,95.15,2.3,4.85,2.23,0.24,0.34,41.54,3.94
8212,25017373600,14000US25017373600,1730,2012-16,5655,356,2818,271,2818,271,2723,266,95,65,0,17,2837,283,49.83,3.62,100,9.62,96.63,1.66,3.37,2.28,0,0.6,50.17,3.88
8213,25017373700,14000US25017373700,1731,2012-16,2756,154,1984,152,1984,152,1902,140,82,72,0,12,772,113,71.99,3.77,100,7.66,95.87,10.19,4.13,3.62,0,0.6,28.01,3.79
8214,25017373800,14000US25017373800,1732,2012-16,4667,330,3179,340,3179,340,2987,285,192,139,0,17,1488,277,68.12,5.47,100,10.7,93.96,13.47,6.04,4.32,0,0.53,31.88,5.49
8215,25017373900,14000US25017373900,1733,2012-16,5016,373,3029,313,3029,313,2893,327,136,96,0,17,1987,339,60.39,4.33,100,10.33,95.51,4.37,4.49,3.14,0,0.56,39.61,6.08
8216,25017374000,14000US25017374000,1734,2012-16,4457,229,2817,230,2817,230,2668,244,149,90,0,17,1640,222,63.2,4.01,100,8.16,94.71,3.9,5.29,3.17,0,0.6,36.8,4.61
8217,25017374100,14000US25017374100,1735,2012-16,3899,290,2789,249,2789,249,2657,241,132,74,0,12,1110,157,71.53,3.53,100,8.93,95.27,1.53,4.73,2.62,0,0.43,28.47,3.42
8218,25017374200,14000US25017374200,1736,2012-16,3514,196,2506,184,2506,184,2404,185,102,47,0,12,1008,152,71.31,3.41,100,7.34,95.93,2.21,4.07,1.85,0,0.48,28.69,4.02
8219,25017374300,14000US25017374300,1737,2012-16,2864,150,2013,177,2013,177,1924,180,89,53,0,12,851,134,70.29,4.96,100,8.79,95.58,3.05,4.42,2.6,0,0.6,29.71,4.41
8220,25017374400,14000US25017374400,1738,2012-16,4462,258,2571,248,2571,248,2461,240,110,59,0,17,1891,264,57.62,4.45,100,9.65,95.72,1.37,4.28,2.26,0,0.66,42.38,5.39
8221,25017374500,14000US25017374500,1739,2012-16,3650,242,2473,199,2473,199,2365,215,108,61,0,12,1177,164,67.75,3.09,100,8.05,95.63,4.05,4.37,2.44,0,0.49,32.25,3.95
8222,25017374600,14000US25017374600,1740,2012-16,3977,246,3034,227,3034,227,2845,220,189,80,0,17,943,118,76.29,3.21,100,7.48,93.77,1.83,6.23,2.6,0,0.56,23.71,2.58
8223,25017374700,14000US25017374700,1741,2012-16,3759,252,2710,240,2710,240,2616,239,94,59,0,12,1049,189,72.09,4.17,100,8.86,96.53,2.17,3.47,2.16,0,0.44,27.91,4.67
8224,25017374800,14000US25017374800,1742,2012-16,4158,326,2496,245,2496,245,2387,227,109,52,0,12,1662,198,60.03,3.55,100,9.82,95.63,13.07,4.37,2.04,0,0.48,39.97,3.59
8225,25017382100,14000US25017382100,1743,2012-16,3813,158,2740,147,2740,147,2627,141,113,56,0,17,1073,112,71.86,2.45,100,5.36,95.88,0.15,4.12,2.03,0,0.62,28.14,2.7
8226,25017382200,14000US25017382200,1744,2012-16,4193,217,3239,193,3239,193,3127,183,112,57,0,17,954,163,77.25,2.28,100,5.96,96.54,8.06,3.46,1.75,0,0.52,22.75,3.7
8227,25017382300,14000US25017382300,1745,2012-16,4485,246,3121,270,3121,270,3066,263,55,46,0,17,1364,200,69.59,4.66,100,8.65,98.24,11.97,1.76,1.47,0,0.54,30.41,4.14
8228,25017382400,14000US25017382400,1746,2012-16,3759,200,2645,222,2645,222,2576,228,69,44,0,12,1114,161,70.36,4.57,100,8.39,97.39,2.74,2.61,1.65,0,0.45,29.64,3.98
8229,25017382500,14000US25017382500,1747,2012-16,3871,301,2997,271,2957,270,2809,261,148,108,40,34,874,158,77.42,3.57,98.67,1.25,94.99,1.63,5.01,3.62,1.33,1.13,22.58,3.68
8230,25017382601,14000US25017382601,1748,2012-16,3953,273,3065,336,3065,336,2936,304,129,125,0,12,888,242,77.54,6.6,100,10.96,95.79,14.44,4.21,4.05,0,0.39,22.46,5.92
8231,25017382602,14000US25017382602,1749,2012-16,3666,147,2504,146,2504,146,2367,156,137,64,0,12,1162,136,68.3,2.89,100,5.83,94.53,2.9,5.47,2.54,0,0.48,31.7,3.49
8232,25017383101,14000US25017383101,1750,2012-16,2692,274,1860,257,1860,257,1762,266,98,73,0,12,832,181,69.09,6.46,100,13.82,94.73,5.76,5.27,3.86,0,0.65,30.91,5.94
8233,25017383102,14000US25017383102,1751,2012-16,4025,311,3173,307,3173,307,2792,313,381,138,0,17,852,174,78.83,4.59,100,9.68,87.99,4.98,12.01,4.19,0,0.54,21.17,4
8234,25017383200,14000US25017383200,1752,2012-16,4926,383,3719,456,3719,456,3461,459,258,132,0,17,1207,297,75.5,7.16,100,12.26,93.06,4.7,6.94,3.45,0,0.46,24.5,5.72
8235,25017383300,14000US25017383300,1753,2012-16,2589,255,1707,220,1707,220,1649,217,58,47,0,12,882,151,65.93,5.48,100,12.89,96.6,2.57,3.4,2.72,0,0.7,34.07,4.77
8236,25017383400,14000US25017383400,1754,2012-16,4870,480,3811,473,3811,473,3669,507,142,91,0,17,1059,248,78.25,5.9,100,12.41,96.27,5.85,3.73,2.34,0,0.45,21.75,4.62
8237,25017383501,14000US25017383501,1755,2012-16,3978,269,2691,276,2691,276,2534,281,157,91,0,12,1287,172,67.65,5.22,100,10.26,94.17,3.97,5.83,3.33,0,0.45,32.35,3.73
8238,25017383502,14000US25017383502,1756,2012-16,3525,306,2427,251,2427,251,2324,247,103,73,0,12,1098,195,68.85,3.87,100,10.34,95.76,2.35,4.24,2.98,0,0.49,31.15,4.83
8239,25017383600,14000US25017383600,1757,2012-16,5158,378,3497,343,3497,343,3406,335,91,75,0,17,1661,254,67.8,4.42,100,9.81,97.4,0.71,2.6,2.13,0,0.49,32.2,4.32
8240,25017383700,14000US25017383700,1758,2012-16,4505,243,3509,248,3509,248,3407,253,102,61,0,17,996,173,77.89,3.56,100,7.07,97.09,2.21,2.91,1.73,0,0.48,22.11,3.65
8241,25017383800,14000US25017383800,1759,2012-16,4592,256,3298,239,3298,239,3096,270,202,96,0,17,1294,198,71.82,3.33,100,7.25,93.88,4.55,6.12,2.88,0,0.52,28.18,4.02
8242,25017383901,14000US25017383901,1760,2012-16,6410,358,4407,271,4407,271,4113,291,294,132,0,17,2003,277,68.75,1.77,100,6.15,93.33,3.27,6.67,2.97,0,0.39,31.25,3.95
8243,25017383902,14000US25017383902,1761,2012-16,4393,211,3108,198,3086,199,2990,185,96,51,22,24,1285,155,70.75,2.96,99.29,0.99,96.89,8.66,3.11,1.64,0.71,0.77,29.25,3.24
8244,25017384001,14000US25017384001,1762,2012-16,1248,120,934,100,934,100,876,101,58,32,0,12,314,73,74.84,3.52,100,10.71,93.79,4.01,6.21,3.36,0,1.28,25.16,5.33
8245,25017384002,14000US25017384002,1763,2012-16,4970,280,3629,296,3629,296,3388,309,241,120,0,17,1341,268,73.02,4.31,100,8.16,93.36,3.81,6.64,3.26,0,0.47,26.98,5.17
8246,25017385100,14000US25017385100,1764,2012-16,5409,217,3835,281,3812,282,3753,286,59,43,23,35,1574,269,70.9,4.35,99.4,1.01,98.45,1.8,1.55,1.12,0.6,0.91,29.1,4.83
8247,25017385201,14000US25017385201,1765,2012-16,2041,179,1518,166,1518,166,1456,158,62,44,0,12,523,92,74.38,4.86,100,10.94,95.92,14.78,4.08,2.86,0,0.79,25.62,3.91
8248,25017385202,14000US25017385202,1766,2012-16,6425,241,4971,338,4971,338,4751,355,220,124,0,17,1454,252,77.37,4.39,100,6.8,95.57,2.96,4.43,2.48,0,0.34,22.63,3.83
8249,25017386100,14000US25017386100,1767,2012-16,3272,92,2055,153,2055,153,1995,148,60,38,0,12,1217,145,62.81,4.33,100,7.45,97.08,10.2,2.92,1.84,0,0.58,37.19,4.31
8250,25017387100,14000US25017387100,1768,2012-16,3287,134,2410,134,2410,134,2296,129,114,44,0,12,877,111,73.32,2.77,100,5.56,95.27,0.77,4.73,1.81,0,0.5,26.68,3.2
8251,25017387201,14000US25017387201,1769,2012-16,4511,208,3020,231,3020,231,2825,280,195,121,0,17,1491,176,66.95,4.09,100,7.65,93.54,5.9,6.46,3.98,0,0.56,33.05,3.59
8252,25017387202,14000US25017387202,1770,2012-16,3272,167,2292,151,2292,151,2167,145,125,65,0,12,980,137,70.05,2.92,100,6.59,94.55,1.11,5.45,2.81,0,0.52,29.95,3.9
8253,25017388100,14000US25017388100,1771,2012-16,4247,95,3181,153,3181,153,2991,166,190,79,0,17,1066,145,74.9,3.19,100,4.81,94.03,2.6,5.97,2.47,0,0.53,25.1,3.37
8254,25017388200,14000US25017388200,1772,2012-16,6419,255,3197,303,3134,283,2907,264,227,113,63,104,3222,246,49.81,4.29,98.03,12.83,92.76,0.9,7.24,3.55,1.97,3.25,50.19,3.27
8255,25017388300,14000US25017388300,1773,2012-16,5279,410,2603,344,2603,344,2304,339,299,122,0,17,2676,346,49.31,5.27,100,13.22,88.51,5.73,11.49,4.43,0,0.65,50.69,5.24
8256,25017980000,14000US25017980000,1774,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8257,25019950100,14000US25019950100,1775,2012-16,1233,235,774,153,774,153,745,137,29,42,0,12,459,135,62.77,3.29,100,19.77,96.25,25.99,3.75,5.38,0,1.55,37.23,8.34
8258,25019950200,14000US25019950200,1776,2012-16,4121,449,3375,382,3359,385,3231,382,128,109,16,23,746,181,81.9,2.51,99.53,1.8,96.19,2.79,3.81,3.22,0.47,0.68,18.1,3.92
8259,25019950307,14000US25019950307,1777,2012-16,327,71,211,64,211,64,187,54,24,26,0,12,116,25,64.53,13.67,100,30.33,88.63,37.12,11.37,11.83,0,5.69,35.47,10.85
8260,25019950400,14000US25019950400,1778,2012-16,2107,368,1657,302,1657,302,1640,304,17,16,0,12,450,159,78.64,4.1,100,18.23,98.97,3.35,1.03,0.95,0,0.72,21.36,6.56
8261,25019950500,14000US25019950500,1779,2012-16,926,145,552,134,552,134,525,123,27,39,0,12,374,95,59.61,11.06,100,24.28,95.11,32.09,4.89,6.96,0,2.17,40.39,8.08
8262,25019990000,14000US25019990000,1780,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8263,25021400100,14000US25021400100,1781,2012-16,4696,442,3302,324,3302,324,3174,320,128,73,0,17,1394,331,70.32,1.95,100,9.81,96.12,2.23,3.88,2.18,0,0.51,29.68,6.47
8264,25021400200,14000US25021400200,1782,2012-16,5244,506,3176,351,3176,351,3095,342,81,76,0,17,2068,474,60.56,3.26,100,11.05,97.45,15.23,2.55,2.38,0,0.54,39.44,8.2
8265,25021400300,14000US25021400300,1783,2012-16,3669,242,2760,258,2751,257,2710,261,41,46,9,14,909,156,75.22,4.98,99.67,13.17,98.51,2.31,1.49,1.67,0.33,0.51,24.78,3.93
8266,25021400400,14000US25021400400,1784,2012-16,4985,387,3308,324,3308,324,3193,333,115,73,0,17,1677,290,66.36,3.96,100,9.79,96.52,3.46,3.48,2.18,0,0.51,33.64,5.2
8267,25021400500,14000US25021400500,1785,2012-16,4570,333,3551,419,3551,419,3358,408,193,144,0,17,1019,341,77.7,7.21,100,11.8,94.56,2.74,5.44,4,0,0.48,22.3,7.28
8268,25021400600,14000US25021400600,1786,2012-16,4295,331,3378,346,3378,346,3068,347,310,294,0,17,917,208,78.65,5.31,100,10.24,90.82,4.36,9.18,8.65,0,0.5,21.35,4.55
8269,25021400700,14000US25021400700,1787,2012-16,2674,254,1927,218,1927,218,1823,222,104,65,0,12,747,159,72.06,4.43,100,11.31,94.6,4.26,5.4,3.32,0,0.62,27.94,5.32
8270,25021400800,14000US25021400800,1788,2012-16,4530,345,3081,332,3055,330,2954,333,101,67,26,48,1449,293,68.01,5.18,99.16,0.75,96.69,3.12,3.31,2.16,0.84,1.56,31.99,5.99
8271,25021400900,14000US25021400900,1789,2012-16,3545,205,2470,207,2470,207,2302,219,168,94,0,12,1075,194,69.68,4.23,100,8.38,93.2,4.2,6.8,3.76,0,0.49,30.32,5.18
8272,25021401000,14000US25021401000,1790,2012-16,2612,205,1818,246,1818,246,1675,240,143,61,0,12,794,176,69.6,7.67,100,13.53,92.13,4.34,7.87,3.18,0,0.66,30.4,6.3
8273,25021401100,14000US25021401100,1791,2012-16,3329,245,2135,243,2135,243,2044,236,91,45,0,12,1194,166,64.13,5.57,100,11.38,95.74,1.86,4.26,2.05,0,0.56,35.87,4.23
8274,25021401200,14000US25021401200,1792,2012-16,5322,364,3052,318,3052,318,2921,320,131,87,0,17,2270,381,57.35,4.51,100,10.42,95.71,3.24,4.29,2.82,0,0.56,42.65,6.54
8275,25021402101,14000US25021402101,1793,2012-16,2912,192,2086,184,2086,184,1987,181,99,47,0,12,826,188,71.63,4.2,100,8.82,95.25,2.17,4.75,2.21,0,0.58,28.37,6.18
8276,25021402102,14000US25021402102,1794,2012-16,3525,256,2695,233,2695,233,2510,239,185,114,0,12,830,174,76.45,3.59,100,8.65,93.14,3.72,6.86,4.19,0,0.45,23.55,4.63
8277,25021402200,14000US25021402200,1795,2012-16,1783,135,1379,116,1379,116,1300,117,79,43,0,12,404,97,77.34,2.83,100,8.41,94.27,3.02,5.73,3.08,0,0.87,22.66,5.16
8278,25021402300,14000US25021402300,1796,2012-16,3383,180,2219,151,2219,151,2124,148,95,57,0,12,1164,139,65.59,2.78,100,6.8,95.72,1.43,4.28,2.55,0,0.54,34.41,3.68
8279,25021402400,14000US25021402400,1797,2012-16,5396,264,3818,255,3818,255,3657,263,161,83,0,17,1578,206,70.76,3.22,100,6.68,95.78,2.55,4.22,2.16,0,0.45,29.24,3.54
8280,25025981000,14000US25025981000,2205,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8281,25021402500,14000US25021402500,1798,2012-16,3816,278,1574,174,1574,174,1532,175,42,30,0,12,2242,294,41.25,3.43,100,11.05,97.33,2.8,2.67,1.88,0,0.76,58.75,6.41
8282,25021403100,14000US25021403100,1799,2012-16,4907,232,3356,246,3356,246,3165,228,191,94,0,17,1551,230,68.39,3.83,100,7.33,94.31,9.69,5.69,2.77,0,0.51,31.61,4.44
8283,25021403300,14000US25021403300,1800,2012-16,3025,182,1927,129,1927,129,1886,128,41,33,0,12,1098,145,63.7,1.87,100,6.69,97.87,1.09,2.13,1.71,0,0.62,36.3,4.27
8284,25021403400,14000US25021403400,1801,2012-16,5525,340,3363,250,3363,250,3167,246,196,83,0,17,2162,259,60.87,2.54,100,7.43,94.17,2.12,5.83,2.43,0,0.51,39.13,4.02
8285,25021403500,14000US25021403500,1802,2012-16,5122,303,3777,255,3762,257,3496,285,266,182,15,24,1345,222,73.74,2.4,99.6,1.04,92.93,4.13,7.07,4.81,0.4,0.63,26.26,4.05
8286,25021404100,14000US25021404100,1803,2012-16,2922,161,1896,155,1896,155,1805,159,91,45,0,12,1026,152,64.89,3.92,100,8.18,95.2,3.12,4.8,2.34,0,0.63,35.11,4.83
8287,25021404201,14000US25021404201,1804,2012-16,2748,132,1490,127,1490,127,1403,129,87,48,0,12,1258,127,54.22,3.82,100,8.52,94.16,3.25,5.84,3.18,0,0.81,45.78,4.06
8288,25021404202,14000US25021404202,1805,2012-16,4142,221,2266,171,2266,171,2190,171,76,43,0,17,1876,193,54.71,2.92,100,7.55,96.65,1.94,3.35,1.88,0,0.75,45.29,3.98
8289,25021404301,14000US25021404301,1806,2012-16,3890,181,2495,188,2483,187,2370,180,113,47,12,18,1395,153,64.14,3.8,99.52,10.6,95.45,0.94,4.55,1.86,0.48,0.72,35.86,3.56
8290,25021404302,14000US25021404302,1807,2012-16,2733,163,1809,153,1809,153,1688,140,121,62,0,12,924,145,66.19,3.97,100,8.46,93.31,11.05,6.69,3.38,0,0.66,33.81,4.91
8291,25021404400,14000US25021404400,1808,2012-16,5684,287,3304,237,3304,237,3080,237,224,82,0,17,2380,221,58.13,2.96,100,7.17,93.22,2.6,6.78,2.43,0,0.51,41.87,3.26
8292,25021405100,14000US25021405100,1809,2012-16,4427,111,2807,168,2807,168,2695,170,112,83,0,17,1620,152,63.41,3.45,100,5.99,96.01,1.91,3.99,2.95,0,0.61,36.59,3.31
8293,25021406101,14000US25021406101,1810,2012-16,4305,198,2930,179,2930,179,2782,177,148,57,0,17,1375,168,68.06,2.74,100,6.11,94.95,1.69,5.05,1.92,0,0.58,31.94,3.62
8294,25021406102,14000US25021406102,1811,2012-16,4871,248,3512,228,3512,228,3353,221,159,97,0,17,1359,249,72.1,2.9,100,6.49,95.47,1.09,4.53,2.75,0,0.48,27.9,4.91
8295,25021407100,14000US25021407100,1812,2012-16,6565,191,4357,276,4357,276,4167,258,190,77,0,17,2208,301,66.37,3.73,100,6.33,95.64,8.47,4.36,1.75,0,0.39,33.63,4.48
8296,25021408101,14000US25021408101,1813,2012-16,6360,241,4805,269,4805,269,4525,273,280,114,0,17,1555,246,75.55,3.11,100,5.6,94.17,2.12,5.83,2.35,0,0.35,24.45,3.76
8297,25021408102,14000US25021408102,1814,2012-16,3921,191,3117,193,3117,193,3032,203,85,47,0,17,804,114,79.5,3.04,100,6.19,97.27,2.48,2.73,1.5,0,0.55,20.5,2.73
8298,25021409101,14000US25021409101,1815,2012-16,5440,401,2227,200,2227,200,2124,196,103,60,0,17,3213,537,40.94,2.1,100,8.98,95.37,2.02,4.63,2.66,0,0.76,59.06,8.86
8299,25021409102,14000US25021409102,1816,2012-16,3983,280,2827,237,2827,237,2746,238,81,37,0,17,1156,165,70.98,3.24,100,8.38,97.13,2.14,2.87,1.29,0,0.6,29.02,3.61
8300,25021410100,14000US25021410100,1817,2012-16,5280,409,3293,306,3293,306,3048,304,245,129,0,17,1987,410,62.37,3.2,100,9.29,92.56,3.35,7.44,3.86,0,0.52,37.63,7.2
8301,25021410300,14000US25021410300,1818,2012-16,3670,228,2611,215,2597,213,2446,201,151,71,14,21,1059,192,71.14,3.85,99.46,11.56,94.19,0.48,5.81,2.69,0.54,0.8,28.86,4.91
8302,25021410400,14000US25021410400,1819,2012-16,4966,286,3690,384,3690,384,3494,328,196,129,0,17,1276,297,74.31,6.44,100,10.41,94.69,13.27,5.31,3.45,0,0.46,25.69,5.79
8303,25021411100,14000US25021411100,1820,2012-16,6414,278,4736,281,4736,281,4441,290,295,126,0,17,1678,233,73.84,2.99,100,5.93,93.77,2.56,6.23,2.63,0,0.36,26.16,3.45
8304,25021411200,14000US25021411200,1821,2012-16,5711,335,4056,304,4056,304,3836,304,220,146,0,17,1655,269,71.02,3.31,100,7.5,94.58,2.43,5.42,3.58,0,0.42,28.98,4.39
8305,25021411301,14000US25021411301,1822,2012-16,4490,225,2707,247,2707,247,2574,250,133,74,0,17,1783,243,60.29,4.6,100,9.12,95.09,3.16,4.91,2.7,0,0.63,39.71,5.03
8306,25021411302,14000US25021411302,1823,2012-16,3120,258,2061,161,2061,161,2020,164,41,32,0,12,1059,191,66.06,7.51,100,7.81,98.01,2.17,1.99,1.54,0,0.58,33.94,5.44
8307,25021412100,14000US25021412100,1824,2012-16,4934,240,3633,255,3633,255,3473,267,160,109,0,17,1301,189,73.63,3.73,100,7.02,95.6,3,4.4,2.98,0,0.47,26.37,3.61
8308,25021412200,14000US25021412200,1825,2012-16,2954,166,1715,170,1715,170,1659,170,56,37,0,12,1239,152,58.06,4.74,100,9.91,96.73,2.51,3.27,2.13,0,0.7,41.94,4.57
8309,25021412300,14000US25021412300,1826,2012-16,3931,209,2672,198,2672,198,2540,187,132,70,0,17,1259,171,67.97,3.51,100,7.41,95.06,9.93,4.94,2.59,0,0.64,32.03,4
8310,25021413100,14000US25021413100,1827,2012-16,4820,360,3334,306,3334,306,3152,280,182,88,0,17,1486,229,69.17,3.69,100,9.18,94.54,12.08,5.46,2.59,0,0.51,30.83,4.16
8311,25021413200,14000US25021413200,1828,2012-16,5209,318,3533,336,3533,336,3261,352,272,136,0,17,1676,268,67.82,4.95,100,9.51,92.3,4.71,7.7,3.78,0,0.48,32.18,4.76
8312,25021413300,14000US25021413300,1829,2012-16,4238,255,3105,285,3105,285,2929,289,176,77,0,12,1133,159,73.27,5.08,100,9.18,94.33,3.41,5.67,2.42,0,0.39,26.73,3.39
8313,25021413401,14000US25021413401,1830,2012-16,2405,154,1698,164,1698,164,1627,161,71,51,0,12,707,136,70.6,5.11,100,9.66,95.82,2.06,4.18,2.98,0,0.71,29.4,5.33
8314,25021413402,14000US25021413402,1831,2012-16,3548,245,2405,233,2405,233,2253,226,152,75,0,12,1143,223,67.78,4.61,100,9.69,93.68,2.44,6.32,3.06,0,0.5,32.22,5.88
8315,25021413500,14000US25021413500,1832,2012-16,3717,255,2874,256,2874,256,2797,264,77,59,0,12,843,167,77.32,4.39,100,8.91,97.32,3.04,2.68,2.04,0,0.42,22.68,4.21
8316,25021414100,14000US25021414100,1833,2012-16,4380,201,3125,247,3125,247,2965,231,160,86,0,17,1255,221,71.35,4.59,100,7.9,94.88,10.53,5.12,2.72,0,0.54,28.65,4.87
8317,25021414200,14000US25021414200,1834,2012-16,5541,280,4000,273,4000,273,3818,271,182,105,0,17,1541,250,72.19,3.31,100,6.83,95.45,1.86,4.55,2.61,0,0.43,27.81,4.29
8318,25021414300,14000US25021414300,1835,2012-16,3839,215,2705,200,2705,200,2566,190,139,70,0,17,1134,142,70.46,3.4,100,7.39,94.86,0.38,5.14,2.56,0,0.63,29.54,3.31
8319,25021415101,14000US25021415101,1836,2012-16,3837,200,2686,201,2686,201,2530,211,156,74,0,12,1151,211,70,3.76,100,7.48,94.19,3.47,5.81,2.72,0,0.45,30,5.27
8320,25021415102,14000US25021415102,1837,2012-16,6412,332,4499,455,4499,455,3984,425,515,213,0,17,1913,321,70.17,6.1,100,10.11,88.55,3.01,11.45,4.59,0,0.38,29.83,4.76
8321,25021415200,14000US25021415200,1838,2012-16,4686,253,3156,237,3156,237,2918,246,238,152,0,17,1530,200,67.35,3.52,100,7.51,92.46,3.54,7.54,4.78,0,0.54,32.65,3.89
8322,25021415300,14000US25021415300,1839,2012-16,3022,172,2052,174,2052,174,1973,180,79,52,0,12,970,142,67.9,4.27,100,8.48,96.15,3.24,3.85,2.51,0,0.58,32.1,4.33
8323,25021416101,14000US25021416101,1840,2012-16,4423,254,3001,221,3001,221,2874,201,127,79,0,17,1422,236,67.85,3.13,100,7.36,95.77,9.73,4.23,2.61,0,0.57,32.15,5.01
8324,25021416102,14000US25021416102,1841,2012-16,3508,254,1895,166,1895,166,1824,162,71,40,0,12,1613,206,54.02,2.66,100,8.76,96.25,1.41,3.75,2.09,0,0.63,45.98,4.84
8325,25021416200,14000US25021416200,1842,2012-16,5174,257,3854,282,3854,282,3628,265,226,138,0,17,1320,223,74.49,4,100,7.32,94.14,9.73,5.86,3.55,0,0.44,25.51,4.12
8326,25021416300,14000US25021416300,1843,2012-16,3797,180,2744,207,2744,207,2602,225,142,70,0,12,1053,148,72.27,4.24,100,7.54,94.83,4.01,5.17,2.52,0,0.44,27.73,3.67
8327,25021416400,14000US25021416400,1844,2012-16,4526,266,3041,210,3023,211,2898,223,125,64,18,31,1485,240,67.19,2.44,99.41,1.01,95.87,3.11,4.13,2.1,0.59,1.02,32.81,4.94
8328,25021417100,14000US25021417100,1845,2012-16,3789,326,2828,306,2828,306,2715,306,113,74,0,12,961,166,74.64,4.9,100,10.82,96,3.03,4,2.58,0,0.42,25.36,3.8
8329,25021417200,14000US25021417200,1846,2012-16,7249,575,4861,465,4861,465,4524,442,337,166,0,17,2388,365,67.06,3.59,100,9.57,93.07,1.85,6.93,3.35,0,0.35,32.94,4.3
8330,25021417300,14000US25021417300,1847,2012-16,2715,225,1684,216,1684,216,1567,218,117,65,0,12,1031,141,62.03,6.07,100,12.83,93.05,5.01,6.95,3.76,0,0.71,37.97,4.13
8331,25021417400,14000US25021417400,1848,2012-16,2048,192,1326,152,1326,152,1291,149,35,29,0,12,722,146,64.75,4.27,100,11.46,97.36,1.31,2.64,2.17,0,0.9,35.25,6.32
8332,25021417501,14000US25021417501,1849,2012-16,4403,341,3101,291,3101,291,2877,279,224,105,0,17,1302,298,70.43,3.73,100,9.38,92.78,2.27,7.22,3.32,0,0.55,29.57,6.37
8333,25021417502,14000US25021417502,1850,2012-16,3818,382,2836,330,2836,330,2772,329,64,53,0,12,982,205,74.28,4.41,100,11.64,97.74,2.29,2.26,1.85,0,0.42,25.72,4.71
8334,25021417601,14000US25021417601,1851,2012-16,4568,478,3230,374,3230,374,2864,372,366,199,0,17,1338,307,70.71,3.51,100,11.58,88.67,5.22,11.33,6.02,0,0.53,29.29,5.98
8335,25021417602,14000US25021417602,1852,2012-16,4298,254,2907,254,2907,254,2767,265,140,107,0,17,1391,224,67.64,4.35,100,8.74,95.18,3.73,4.82,3.66,0,0.58,32.36,4.85
8336,25021417701,14000US25021417701,1853,2012-16,4762,334,2603,294,2590,297,2346,287,244,151,13,20,2159,372,54.66,4.84,99.5,1.97,90.58,3.86,9.42,5.73,0.5,0.77,45.34,7.14
8337,25021417702,14000US25021417702,1854,2012-16,2485,249,1599,227,1599,227,1426,181,173,117,0,12,886,184,64.35,6.47,100,14.2,89.18,16.98,10.82,7.15,0,0.75,35.65,6.49
8338,25021417801,14000US25021417801,1855,2012-16,3973,298,2914,240,2914,240,2713,256,201,97,0,12,1059,187,73.35,2.5,100,8.24,93.1,4.29,6.9,3.28,0,0.41,26.65,4.26
8339,25021417802,14000US25021417802,1856,2012-16,2625,230,1457,264,1457,264,1259,244,198,106,0,12,1168,211,55.5,8.8,100,18.12,86.41,5.94,13.59,6.85,0,0.82,44.5,7.03
8340,25021417901,14000US25021417901,1857,2012-16,5309,453,3446,380,3446,380,3190,362,256,112,0,17,1863,339,64.91,4.53,100,11.03,92.57,2.48,7.43,3.15,0,0.49,35.09,5.64
8341,25021417902,14000US25021417902,1858,2012-16,3101,243,2308,191,2308,191,2096,213,212,85,0,12,793,194,74.43,1.98,100,8.28,90.81,5.36,9.19,3.6,0,0.52,25.57,5.93
8342,25021418002,14000US25021418002,1859,2012-16,5922,396,4264,376,4264,376,4083,373,181,101,0,17,1658,309,72,4.14,100,8.82,95.76,2.29,4.24,2.34,0,0.4,28,4.87
8343,25021418003,14000US25021418003,1860,2012-16,2394,195,1878,204,1868,202,1808,202,60,40,10,15,516,90,78.45,5.64,99.47,15.25,96.79,2.72,3.21,2.11,0.53,0.8,21.55,3.32
8344,25021418004,14000US25021418004,1861,2012-16,3899,266,2688,308,2688,308,2537,317,151,75,0,12,1211,156,68.94,6.35,100,11.46,94.38,4.7,5.62,2.71,0,0.45,31.06,3.39
